ID_JUGADOR,NOMBRE,PARTIDOS_JUGADOS,MINUTOS_JUGADOS_PROMEDIO,PUNTOS_ANOTADOS_PROMEDIO,GOLES_PROMEDIO,TRIPLES_PROMEDIO,TIROS_LIBRES_ANOTADOS_PROMEDIO,REBOTES_OFENSIVOS_PROMEDIO,ASISTENCIAS_PROMEDIO,PELOTAS_RECUPERADAS_PROMEDIO,BLOQUEOS_PROMEDIO,PERDIDAS_PROMEDIO
ID_JUG_0219,Jack Haley,51.0,5.7,2.2,0.7,0.0,0.7,0.4,0.2,0.2,0.0,0.5
ID_JUG_0220,Duane Ferrell,41.0,5.6,2.4,0.9,0.0,0.7,0.5,0.2,0.2,0.1,0.3
ID_JUG_0221,Mark Jackson,82.0,39.6,13.6,5.3,0.4,2.5,1.5,10.6,2.5,0.1,3.1
ID_JUG_0222,Kenny Smith,61.0,35.6,13.8,5.4,0.2,2.7,0.7,7.1,1.5,0.1,3.0
ID_JUG_0223,Nate Wolters,58.0,22.6,7.2,2.9,0.3,1.0,0.6,3.2,0.6,0.3,1.0
ID_JUG_0224,Armen Gilliam,55.0,32.9,14.8,6.2,0.0,2.4,2.4,1.3,1.1,0.5,2.2
ID_JUG_0225,Winston Garland,67.0,31.7,12.4,5.1,0.2,2.1,1.0,6.4,1.7,0.1,2.5
ID_JUG_0226,Joe Wolf,42.0,27.1,7.6,3.2,0.1,1.1,1.2,2.3,0.9,0.4,1.8
ID_JUG_0227,Reggie Williams,35.0,24.5,10.4,4.3,0.4,1.4,1.6,1.7,0.8,0.6,1.8
ID_JUG_0228,Greg Anderson,82.0,24.2,11.7,4.6,0.0,2.4,2.0,1.0,0.7,1.5,1.7
ID_JUG_0229,Kevin Johnson,80.0,24.0,9.2,3.4,0.1,2.2,0.5,5.5,1.3,0.3,1.8
ID_JUG_0230,Horace Grant,81.0,22.6,7.7,3.1,0.0,1.4,1.9,1.1,0.6,0.7,1.1
ID_JUG_0231,Reggie Miller*,82.0,22.4,10.0,3.7,0.7,1.8,1.2,1.6,0.7,0.2,1.2
ID_JUG_0232,Dennis Hopson,61.0,22.4,9.6,3.6,0.2,2.1,1.0,1.9,0.9,0.4,1.9
ID_JUG_0233,Ken Norman,66.0,21.7,8.6,3.7,0.0,1.3,1.5,1.2,0.7,0.5,1.6
ID_JUG_0234,Ryan Kelly,59.0,22.2,8.0,2.7,0.8,1.9,0.7,1.6,0.5,0.8,0.8
ID_JUG_0235,Scottie Pippen*,79.0,20.9,7.9,3.3,0.1,1.3,1.5,2.1,1.1,0.7,1.7
ID_JUG_0236,Derrick McKey,82.0,20.8,8.5,3.1,0.1,2.1,1.4,1.3,0.8,0.8,1.3
ID_JUG_0237,Muggsy Bogues,79.0,20.6,5.0,2.1,0.0,0.7,0.4,5.1,1.6,0.0,1.3
ID_JUG_0238,Tellis Frank,78.0,20.5,8.1,3.1,0.0,1.9,1.2,1.4,0.7,0.3,1.4
ID_JUG_0239,Ricky Wilson,24.0,17.5,5.2,1.8,0.4,1.2,0.1,2.9,1.0,0.1,1.0
ID_JUG_0240,Dave Hoppen,39.0,16.5,5.7,2.2,0.0,1.4,1.5,0.8,0.3,0.1,0.9
ID_JUG_0241,Dallas Comegys,75.0,15.0,5.6,2.1,0.0,1.4,0.7,0.9,0.5,0.9,1.6
ID_JUG_0242,Mark Acres,79.0,14.6,3.6,1.4,0.0,0.9,1.3,0.5,0.4,0.3,0.7
ID_JUG_0243,Michael Jackson,58.0,13.1,2.7,1.1,0.1,0.4,0.3,3.1,0.3,0.1,1.0
ID_JUG_0244,Tony White,49.0,11.9,5.3,2.3,0.0,0.8,0.2,1.2,0.4,0.0,1.0
ID_JUG_0245,Brad Lohaus,70.0,10.3,4.2,1.7,0.0,0.7,0.7,0.7,0.3,0.6,0.8
ID_JUG_0246,Milt Wagner,40.0,9.5,3.8,1.6,0.1,0.7,0.1,1.5,0.1,0.1,0.6
ID_JUG_0247,Chris Dudley,55.0,9.3,3.1,1.2,0.0,0.7,1.3,0.4,0.2,0.3,0.6
ID_JUG_0248,Clinton Wheeler,59.0,8.7,2.5,1.1,0.0,0.4,0.3,1.7,0.6,0.0,0.9
ID_JUG_0249,Billy Donovan,44.0,8.3,2.4,1.0,0.0,0.4,0.1,2.0,0.4,0.0,0.9
ID_JUG_0250,Reggie Lewis,49.0,8.3,4.5,1.8,0.0,0.8,0.6,0.5,0.3,0.3,0.6
ID_JUG_0251,Martin Nessley,44.0,7.6,1.1,0.5,0.0,0.2,0.5,0.4,0.2,0.3,0.5
ID_JUG_0252,John Stroeder,41.0,6.6,1.9,0.7,0.0,0.5,0.6,0.5,0.1,0.3,0.6
ID_JUG_0253,Bart Kofoed,36.0,6.3,1.3,0.5,0.1,0.2,0.1,0.6,0.2,0.0,0.5
ID_JUG_0254,Ray McCallum,45.0,19.9,6.2,2.5,0.5,0.7,0.4,2.7,0.5,0.2,0.9
ID_JUG_0255,Ralph Lewis,50.0,6.2,1.7,0.5,0.0,0.6,0.3,0.3,0.3,0.1,0.4
ID_JUG_0256,Ron Harper,82.0,37.4,22.9,9.0,0.2,4.7,2.1,4.8,2.5,1.0,4.2
ID_JUG_0257,Chuck Person,82.0,36.0,18.8,7.7,0.6,2.7,2.0,3.6,1.1,0.2,2.6
ID_JUG_0258,Hot Rod Williams,80.0,33.9,14.6,5.4,0.0,3.7,2.8,1.9,0.7,2.1,1.7
ID_JUG_0259,Brad Daugherty,80.0,33.7,15.7,6.1,0.0,3.5,1.9,3.8,0.6,0.8,3.1
ID_JUG_0260,Nate McMillan,71.0,27.8,5.3,2.0,0.0,1.2,1.4,8.2,1.8,0.6,2.2
ID_JUG_0261,Kenny Walker,68.0,25.3,10.4,4.2,0.0,2.1,1.7,1.1,0.7,0.7,1.1
ID_JUG_0262,Walter Berry,63.0,25.2,15.9,6.5,0.0,3.0,2.2,1.7,0.6,0.6,2.4
ID_JUG_0263,John Williams,78.0,22.7,9.2,3.6,0.1,1.8,1.7,2.4,1.6,0.4,1.6
ID_JUG_0264,Kentavious Caldwell-Pope,80.0,19.8,5.9,2.3,0.7,0.6,0.5,0.7,0.9,0.1,0.3
ID_JUG_0265,Brad Sellers,80.0,21.9,8.5,3.5,0.0,1.6,1.9,1.3,0.6,0.8,1.1
ID_JUG_0266,David Wingate,77.0,20.9,8.8,3.4,0.2,1.9,0.9,2.0,1.2,0.3,1.7
ID_JUG_0267,Johnny Dawkins,81.0,20.8,10.3,4.1,0.2,1.9,0.7,3.6,0.8,0.0,1.5
ID_JUG_0268,William Bedford,50.0,19.6,6.7,2.8,0.0,1.0,1.6,1.1,0.4,0.7,1.7
ID_JUG_0269,Jeff Hornacek,80.0,19.5,5.3,2.0,0.2,1.2,0.5,4.5,0.9,0.1,1.9
ID_JUG_0270,Roy Tarpley,75.0,18.7,7.5,3.1,0.0,1.3,2.4,0.7,0.8,1.1,1.4
ID_JUG_0271,Mark Price,67.0,18.2,6.9,2.6,0.3,1.4,0.5,3.0,0.6,0.1,1.6
ID_JUG_0272,John Salley,82.0,17.8,5.3,2.0,0.0,1.3,1.3,0.7,0.5,1.5,0.9
ID_JUG_0273,Mark Alarie,64.0,17.3,7.9,3.4,0.0,1.0,1.1,1.2,0.3,0.4,0.9
ID_JUG_0274,Ben Coleman,68.0,15.1,6.6,2.7,0.0,1.3,1.5,0.5,0.5,0.5,1.4
ID_JUG_0275,Dennis Rodman*,77.0,15.0,6.5,2.8,0.0,1.0,2.1,0.7,0.5,0.6,1.2
ID_JUG_0276,Larry Krystkowiak,68.0,14.8,6.6,2.5,0.0,1.6,1.1,1.3,0.3,0.2,1.0
ID_JUG_0277,Kenny Gattison,77.0,14.3,5.2,1.9,0.0,1.4,1.1,0.5,0.3,0.4,1.1
ID_JUG_0278,Tim Kempton,66.0,14.2,4.4,1.5,0.0,1.4,1.1,0.8,0.6,0.2,0.7
ID_JUG_0279,Harold Pressley,67.0,13.6,4.6,2.0,0.1,0.5,1.0,1.8,0.6,0.3,0.9
ID_JUG_0280,Kevin Duckworth,65.0,13.5,5.4,2.0,0.0,1.4,1.2,0.4,0.3,0.3,1.2
ID_JUG_0281,Anthony Jones,65.0,13.2,5.0,2.0,0.1,0.8,0.6,1.1,0.7,0.3,0.8
ID_JUG_0282,Mike Brown,62.0,13.2,4.2,1.7,0.0,0.7,1.1,0.4,0.3,0.1,0.9
ID_JUG_0283,Grant Gondrezick,64.0,13.1,5.5,2.1,0.1,1.2,0.7,1.3,0.4,0.1,0.9
ID_JUG_0284,Billy Thompson,59.0,12.9,5.6,2.4,0.0,0.8,1.2,1.0,0.3,0.5,1.0
ID_JUG_0285,Mason Plumlee,70.0,18.2,7.4,2.8,0.0,1.7,1.4,0.9,0.7,0.8,1.1
ID_JUG_0286,Rafael Addison,62.0,11.5,5.8,2.4,0.3,0.8,0.7,0.7,0.4,0.1,0.9
ID_JUG_0287,Chris Washburn,35.0,11.0,3.8,1.6,0.0,0.5,1.0,0.5,0.2,0.2,1.1
ID_JUG_0288,Keith Smith,42.0,11.0,3.3,1.4,0.1,0.5,0.3,1.0,0.6,0.1,0.7
ID_JUG_0289,Johnny Newman,59.0,10.7,5.0,1.9,0.0,1.1,0.6,0.5,0.3,0.1,0.8
ID_JUG_0290,Johnny Rogers,45.0,10.4,4.2,2.0,0.0,0.2,0.7,0.6,0.2,0.2,0.4
ID_JUG_0291,Dell Curry,67.0,9.5,4.9,2.1,0.3,0.4,0.4,0.9,0.4,0.1,0.7
ID_JUG_0292,Buck Johnson,60.0,8.7,3.8,1.6,0.0,0.7,0.6,0.7,0.3,0.3,0.6
ID_JUG_0293,Clinton Smith,41.0,8.3,3.1,1.2,0.0,0.7,0.6,1.1,0.3,0.0,0.6
ID_JUG_0294,Dave Feitl,62.0,8.0,3.7,1.4,0.0,0.9,0.6,0.4,0.1,0.1,0.6
ID_JUG_0295,Bob Martin,43.0,6.7,3.4,1.2,0.1,1.0,0.3,0.8,0.3,0.1,0.8
ID_JUG_0296,Bob Martin,53.0,10.1,2.1,0.8,0.0,0.6,0.7,0.3,0.1,0.6,0.6
ID_JUG_0297,Conner Henry,54.0,6.0,2.3,0.9,0.2,0.3,0.1,0.6,0.2,0.0,0.5
ID_JUG_0298,Patrick Ewing,50.0,35.4,20.0,7.7,0.0,4.5,2.5,2.0,1.1,2.1,3.4
ID_JUG_0299,Xavier McDaniel,82.0,33.0,17.1,7.0,0.0,3.0,3.7,2.4,1.2,0.5,3.0
ID_JUG_0300,Karl Malone*,81.0,30.6,14.9,6.2,0.0,2.4,2.1,2.9,1.3,0.5,3.4
ID_JUG_0301,Wayman Tisdale,81.0,28.1,14.7,6.4,0.0,2.0,2.4,1.0,0.4,0.5,2.3
ID_JUG_0302,Benoit Benjamin,79.0,26.4,11.1,4.1,0.0,2.9,2.0,1.0,0.8,2.6,1.8
ID_JUG_0303,Chris Mullin*,55.0,25.3,14.0,5.2,0.1,3.4,0.8,1.9,1.3,0.4,1.4
ID_JUG_0304,Gerald Wilkins,81.0,25.0,12.5,5.4,0.1,1.6,1.1,2.0,0.8,0.1,1.9
ID_JUG_0305,Joe Dumars*,82.0,23.9,9.4,3.5,0.1,2.3,0.7,4.8,0.8,0.1,1.9
ID_JUG_0306,Cody Zeller,82.0,17.3,6.0,2.1,0.0,1.8,1.4,1.1,0.5,0.5,1.1
ID_JUG_0307,Charles Oakley,77.0,23.0,9.6,3.6,0.0,2.3,3.3,1.7,0.9,0.4,2.3
ID_JUG_0308,Jon Koncak,82.0,20.7,8.3,3.2,0.0,1.9,2.1,0.7,0.5,0.8,1.4
ID_JUG_0309,Keith Lee,58.0,20.6,7.4,3.1,0.0,1.3,2.0,1.2,0.5,0.6,1.3
ID_JUG_0310,Ed Pinckney,80.0,20.0,8.5,3.2,0.0,2.1,1.2,1.1,0.9,0.5,1.9
ID_JUG_0311,A.C. Green,82.0,18.8,6.4,2.5,0.0,1.2,2.0,0.7,0.6,0.6,1.2
ID_JUG_0312,Bob Thornton,71.0,18.6,4.7,1.8,0.0,1.2,1.6,0.6,0.4,0.1,1.2
ID_JUG_0313,Terry Catledge,64.0,17.1,7.7,3.2,0.0,1.4,1.7,0.3,0.5,0.1,1.1
ID_JUG_0314,Spud Webb,79.0,15.6,7.8,2.5,0.0,2.7,0.3,4.3,1.0,0.1,2.0
ID_JUG_0315,Terry Porter,79.0,15.4,7.1,2.7,0.2,1.6,0.4,2.5,1.0,0.0,1.3
ID_JUG_0316,Marquese Chriss,34.0,17.1,7.0,2.7,0.6,1.0,1.1,0.5,0.5,0.5,1.2
ID_JUG_0317,Nick Calathes,71.0,16.5,4.9,2.0,0.3,0.6,0.3,2.9,0.9,0.1,1.4
ID_JUG_0318,Carey Scurry,78.0,15.0,4.7,1.8,0.0,1.0,1.2,1.1,1.0,0.8,1.2
ID_JUG_0319,Dirk Minniefield,76.0,14.9,5.5,2.2,0.1,1.0,0.6,3.5,0.9,0.0,1.4
ID_JUG_0320,Joe Kleine,80.0,14.8,5.2,2.0,0.0,1.2,1.4,0.6,0.3,0.4,1.3
ID_JUG_0321,Alfredrick Hughes,68.0,12.7,5.2,2.2,0.0,0.7,0.7,0.9,0.4,0.1,0.9
ID_JUG_0322,Ken Johnson,64.0,12.7,4.1,1.8,0.0,0.6,1.4,0.3,0.2,0.3,0.9
ID_JUG_0323,Pete Williams,53.0,10.8,2.8,1.3,0.0,0.3,0.9,0.3,0.4,0.4,0.4
ID_JUG_0324,Bill Martin,66.0,10.5,5.0,2.2,0.0,0.7,0.6,0.8,0.3,0.1,0.9
ID_JUG_0325,Tony Snell,77.0,16.0,4.5,1.7,0.7,0.4,0.2,0.9,0.4,0.2,0.6
ID_JUG_0326,Fred Cofield,45.0,10.4,3.7,1.7,0.1,0.3,0.1,1.8,0.4,0.1,1.1
ID_JUG_0327,Dwayne McClain,45.0,10.2,3.5,1.5,0.0,0.4,0.3,1.5,0.8,0.1,0.9
ID_JUG_0328,John Battle,64.0,10.0,4.3,1.6,0.0,1.2,0.2,1.2,0.4,0.1,0.7
ID_JUG_0329,Jerry Reynolds,55.0,9.2,3.7,1.3,0.0,1.1,0.7,1.6,0.8,0.3,0.9
ID_JUG_0330,Steve Harris,57.0,8.5,4.5,1.8,0.0,0.9,0.4,0.9,0.4,0.1,0.6
ID_JUG_0331,Lorenzo Charles,36.0,7.6,3.4,1.4,0.0,0.7,0.4,0.2,0.1,0.2,0.5
ID_JUG_0332,Sam Vincent,57.0,7.6,3.2,1.0,0.0,1.1,0.2,1.2,0.3,0.1,0.9
ID_JUG_0333,Blair Rasmussen,48.0,6.9,3.2,1.3,0.0,0.6,0.8,0.3,0.1,0.2,0.8
ID_JUG_0334,Phil Pressey,75.0,15.1,2.8,1.0,0.4,0.4,0.3,3.2,0.9,0.1,1.2
ID_JUG_0335,Michael Jordan*,82.0,38.3,28.2,10.2,0.1,7.7,2.0,5.9,2.4,0.8,3.5
ID_JUG_0336,Vern Fleming,80.0,31.1,14.1,5.4,0.0,3.3,1.9,3.1,1.2,0.1,2.5
ID_JUG_0337,Sam Bowie,76.0,29.2,10.0,3.9,0.0,2.1,2.7,2.8,0.7,2.7,2.3
ID_JUG_0338,Charles Barkley*,82.0,28.6,14.0,5.2,0.0,3.6,3.2,1.9,1.2,1.0,2.5
ID_JUG_0339,Sam Perkins,82.0,28.3,11.0,4.2,0.1,2.4,2.3,1.6,0.8,0.8,1.2
ID_JUG_0340,Jay Humphries,80.0,25.8,8.8,3.5,0.1,1.8,0.4,4.4,1.3,0.1,2.1
ID_JUG_0341,Melvin Turpin,79.0,24.7,10.6,4.6,0.0,1.4,2.0,0.5,0.5,1.1,1.5
ID_JUG_0342,Otis Thorpe,82.0,23.4,12.8,5.0,0.0,2.8,2.3,1.4,0.4,0.5,2.3
ID_JUG_0343,Kevin Willis,82.0,21.8,9.3,3.9,0.0,1.5,2.2,0.4,0.4,0.6,1.3
ID_JUG_0344,Michael Cage,75.0,21.5,7.1,2.9,0.0,1.3,1.7,0.7,0.6,0.4,1.1
ID_JUG_0345,Alvin Robertson,79.0,21.3,9.2,3.8,0.1,1.6,1.5,3.5,1.6,0.3,2.1
ID_JUG_0346,Tim McCormick,78.0,20.3,9.3,3.4,0.0,2.4,1.9,1.0,0.2,0.4,1.5
ID_JUG_0347,Charles Jones,78.0,20.1,8.4,3.0,0.0,2.3,1.8,1.6,0.6,0.8,1.8
ID_JUG_0348,Charles Jones,29.0,16.4,3.7,1.3,0.7,0.4,0.3,1.4,0.6,0.2,1.0
ID_JUG_0349,Jeff Turner,72.0,19.8,5.8,2.4,0.0,1.1,1.2,1.5,0.4,0.1,1.3
ID_JUG_0350,Tony Brown,82.0,19.3,6.6,2.6,0.0,1.4,1.8,1.9,0.7,0.1,1.4
ID_JUG_0351,Antoine Carr,62.0,19.3,8.0,3.2,0.0,1.6,1.3,1.3,0.5,1.3,1.7
ID_JUG_0352,Steve Colter,78.0,18.7,7.1,2.8,0.3,1.3,0.5,3.1,1.0,0.1,1.4
ID_JUG_0353,Ken Bannister,75.0,18.7,6.8,2.8,0.0,1.2,1.4,0.5,0.5,0.5,1.9
ID_JUG_0354,John Stockton*,82.0,18.2,5.6,1.9,0.0,1.7,0.3,5.1,1.3,0.1,1.8
ID_JUG_0355,Terence Stansbury,74.0,17.3,7.1,2.8,0.1,1.4,0.5,1.7,0.6,0.2,1.1
ID_JUG_0356,Othell Wilson,74.0,17.0,4.4,1.8,0.0,0.7,0.5,2.9,1.0,0.2,1.3
ID_JUG_0357,Eddie Lee Wilkins,54.0,17.0,5.5,2.1,0.0,1.2,1.6,0.3,0.4,0.3,1.2
ID_JUG_0358,Chuck Aleksinas,74.0,15.1,5.1,2.2,0.0,0.7,1.2,0.5,0.2,0.2,1.0
ID_JUG_0359,Ron Anderson,36.0,14.4,5.8,2.3,0.0,1.1,1.1,0.9,0.3,0.2,0.9
ID_JUG_0360,Frank Brickowski,78.0,14.3,4.9,1.9,0.0,1.1,1.0,1.3,0.4,0.2,1.3
ID_JUG_0361,Ozell Jones,67.0,13.3,3.7,1.6,0.0,0.5,1.0,0.8,0.5,0.8,0.9
ID_JUG_0362,Devin Durrant,59.0,12.8,5.1,1.9,0.0,1.2,0.8,1.4,0.3,0.2,1.3
ID_JUG_0363,Jerome Kersey,77.0,12.4,6.1,2.3,0.0,1.5,1.2,0.8,0.6,0.4,0.9
ID_JUG_0364,Ron Cavenall,53.0,12.3,1.5,0.5,0.0,0.4,1.0,0.4,0.2,0.8,0.8
ID_JUG_0365,Jim Petersen,60.0,11.9,3.2,1.2,0.0,0.8,0.7,0.5,0.2,0.5,1.2
ID_JUG_0366,Tony Campbell,56.0,11.2,5.6,2.3,0.0,1.0,0.7,0.4,0.5,0.1,1.2
ID_JUG_0367,Lancaster Gordon,63.0,10.8,4.1,1.7,0.0,0.6,0.4,1.4,0.5,0.1,1.1
ID_JUG_0368,Gary Plummer,66.0,10.6,3.8,1.4,0.0,1.0,0.8,0.4,0.2,0.2,0.8
ID_JUG_0369,Kenny Fields,51.0,10.5,3.8,1.6,0.0,0.5,0.8,0.7,0.2,0.2,0.6
ID_JUG_0370,Cory Blackwell,60.0,9.2,3.4,1.5,0.0,0.5,0.7,0.4,0.4,0.1,0.7
ID_JUG_0371,Bernard Thompson,59.0,9.1,3.3,1.3,0.0,0.7,0.6,0.9,0.5,0.2,0.6
ID_JUG_0372,Peter Thibeaux,51.0,9.0,4.5,1.8,0.0,0.8,0.6,0.3,0.2,0.3,0.7
ID_JUG_0373,Steve Burtt,47.0,8.9,4.2,1.5,0.0,1.1,0.2,0.4,0.5,0.1,0.7
ID_JUG_0374,Leon Wood,38.0,7.1,3.2,1.3,0.1,0.5,0.1,1.2,0.2,0.0,0.7
ID_JUG_0375,Charlie Sitton,43.0,7.1,2.1,0.9,0.0,0.3,0.6,0.6,0.2,0.1,0.4
ID_JUG_0376,Tom Scheffler,39.0,6.9,1.3,0.5,0.0,0.3,0.5,0.3,0.2,0.3,0.4
ID_JUG_0377,Willie White,39.0,6.0,3.3,1.3,0.1,0.5,0.4,0.7,0.1,0.1,0.8
ID_JUG_0378,Rick Carlisle,38.0,4.7,1.8,0.7,0.0,0.4,0.2,0.7,0.1,0.0,0.5
ID_JUG_0379,Ralph Sampson*,82.0,32.8,21.0,8.7,0.0,3.5,3.6,2.0,0.8,2.4,3.6
ID_JUG_0380,Steve Stipanovich,81.0,30.0,12.0,4.8,0.0,2.3,1.4,2.1,0.9,0.8,2.0
ID_JUG_0381,Ennis Whatley,80.0,27.0,8.4,3.3,0.0,1.8,0.8,8.3,1.5,0.2,3.4
ID_JUG_0382,Rodney McCray,79.0,26.3,10.8,4.2,0.0,2.3,2.2,2.2,0.7,0.7,1.5
ID_JUG_0383,Anthony Bonner,52.0,12.8,4.2,1.5,0.3,0.8,0.9,0.3,0.4,0.1,0.9
ID_JUG_0384,Mitchell Wiggins,82.0,25.9,12.4,4.9,0.1,2.6,1.7,2.3,1.3,0.1,1.7
ID_JUG_0385,Thurl Bailey,81.0,24.8,8.5,3.7,0.0,1.1,1.4,1.6,0.5,1.5,1.3
ID_JUG_0386,Jeff Malone,81.0,24.4,12.1,5.0,0.3,1.8,0.7,1.9,0.3,0.2,1.4
ID_JUG_0387,Doc Rivers,81.0,23.9,9.3,3.1,0.0,3.1,0.9,3.9,1.6,0.4,2.1
ID_JUG_0388,Roy Hinson,80.0,23.2,5.5,2.3,0.0,0.9,2.2,0.9,0.4,1.8,1.4
ID_JUG_0389,Byron Scott,74.0,22.1,10.6,4.5,0.1,1.5,0.7,2.4,1.1,0.3,1.6
ID_JUG_0390,Paul Thompson,82.0,21.1,9.0,3.8,0.1,1.4,1.5,1.5,0.8,0.5,0.9
ID_JUG_0391,Derek Harper,82.0,20.9,5.7,2.4,0.0,0.8,0.6,2.9,1.2,0.3,1.4
ID_JUG_0392,Fred Roberts,79.0,19.4,7.3,2.7,0.0,1.8,1.3,1.2,0.7,0.5,1.3
ID_JUG_0393,Rod Foster,80.0,17.8,8.3,3.3,0.3,1.5,0.5,2.2,0.7,0.1,1.4
ID_JUG_0394,Dewayne Dedmon,31.0,12.6,3.1,1.2,0.0,0.7,1.2,0.2,0.2,0.7,0.6
ID_JUG_0395,Jon Sundvold,73.0,17.6,6.9,3.0,0.1,0.9,0.3,3.3,0.4,0.0,1.1
ID_JUG_0396,Clyde Drexler*,82.0,17.2,7.7,3.1,0.0,1.5,1.4,1.9,1.3,0.3,1.5
ID_JUG_0397,Jim Thomas,72.0,16.9,6.3,2.6,0.0,1.1,0.8,1.8,0.8,0.1,1.0
ID_JUG_0398,Darrell Walker,82.0,16.1,7.9,2.6,0.0,2.5,0.9,3.5,1.6,0.2,2.4
ID_JUG_0399,Sidney Lowe,78.0,15.9,4.2,1.4,0.0,1.4,0.4,3.4,1.2,0.1,1.4
ID_JUG_0400,Dale Ellis,67.0,15.8,8.2,3.4,0.2,1.3,1.6,0.8,0.6,0.1,1.2
ID_JUG_0401,Darren Daye,75.0,15.7,6.1,2.4,0.0,1.3,1.2,2.3,0.5,0.2,1.3
ID_JUG_0402,Randy Wittman,78.0,13.7,4.5,2.1,0.0,0.4,0.2,0.9,0.2,0.0,0.4
ID_JUG_0403,Sidney Green,49.0,13.6,5.2,2.0,0.0,1.1,1.2,0.5,0.4,0.3,1.2
ID_JUG_0404,Granville Waiters,78.0,13.3,3.6,1.6,0.0,0.4,0.8,0.8,0.3,1.1,0.8
ID_JUG_0405,C.J. McCollum,38.0,12.5,5.3,1.9,0.8,0.6,0.2,0.7,0.4,0.1,0.9
ID_JUG_0406,Howard Carter,55.0,12.5,6.2,2.6,0.1,0.9,0.7,1.3,0.3,0.1,0.8
ID_JUG_0407,Dane Suttle,40.0,11.7,6.5,2.7,0.0,1.0,0.5,1.2,0.5,0.0,0.8
ID_JUG_0408,Scooter McCray,47.0,11.1,2.7,1.0,0.0,0.7,1.0,0.9,0.2,0.4,0.7
ID_JUG_0409,Sedale Threatt,45.0,10.3,3.3,1.4,0.0,0.5,0.4,0.9,0.3,0.0,0.7
ID_JUG_0410,John Paxson,49.0,9.3,2.9,1.2,0.1,0.3,0.1,3.0,0.2,0.0,0.7
ID_JUG_0411,Leroy Combs,48.0,9.3,4.5,1.7,0.0,1.2,0.4,0.8,0.5,0.4,1.0
ID_JUG_0412,Larry Micheaux,39.0,8.5,3.1,1.3,0.0,0.5,1.0,0.5,0.5,0.3,0.5
ID_JUG_0413,Randy Breuer,57.0,8.3,2.9,1.2,0.0,0.6,0.8,0.3,0.2,0.7,0.6
ID_JUG_0414,Pace Mannion,57.0,8.2,2.1,0.9,0.1,0.3,0.4,0.8,0.4,0.0,0.4
ID_JUG_0415,Kris Dunn,33.0,16.9,4.1,1.5,0.3,0.8,0.4,2.4,1.0,0.3,1.2
ID_JUG_0416,Robbie Hummel,53.0,12.4,3.4,1.3,0.6,0.3,0.7,0.4,0.3,0.0,0.2
ID_JUG_0417,Bruce Kuczenski,15.0,7.9,1.9,0.7,0.0,0.5,0.5,0.5,0.1,0.1,1.0
ID_JUG_0418,Russell Cross,45.0,7.9,3.7,1.4,0.0,0.8,0.8,0.5,0.3,0.2,0.4
ID_JUG_0419,Bob Hansen,55.0,7.6,2.7,1.2,0.0,0.3,0.2,0.8,0.3,0.1,0.6
ID_JUG_0420,Greg Kite,35.0,5.6,1.9,0.9,0.0,0.1,0.8,0.2,0.0,0.1,0.6
ID_JUG_0421,Terry Cummings,70.0,36.2,23.7,9.8,0.0,4.2,4.3,2.5,1.8,0.9,2.9
ID_JUG_0422,Clark Kellogg,81.0,34.1,20.1,8.4,0.0,3.2,4.2,2.8,1.7,0.5,2.7
ID_JUG_0423,Quintin Dailey,76.0,27.4,15.1,6.2,0.1,2.7,1.1,3.7,0.9,0.1,2.7
ID_JUG_0424,Rod Higgins,82.0,26.8,10.3,3.8,0.2,2.5,1.9,2.1,0.8,0.8,1.6
ID_JUG_0425,Craig Hodges,76.0,26.6,9.9,4.2,0.3,1.2,0.7,3.6,1.1,0.1,2.1
ID_JUG_0426,Jeff Withey,58.0,11.8,3.3,1.2,0.0,0.9,0.8,0.4,0.3,0.9,0.3
ID_JUG_0427,James Worthy*,77.0,25.6,13.4,5.8,0.0,1.8,2.0,1.7,1.2,0.8,2.3
ID_JUG_0428,Trent Tucker,78.0,23.5,8.4,3.8,0.2,0.6,1.0,2.5,0.7,0.1,0.9
ID_JUG_0429,Terry Teagle,73.0,23.4,10.4,4.5,0.1,1.2,1.0,2.1,0.7,0.3,1.9
ID_JUG_0430,Marc Iavaroni,80.0,20.2,5.1,2.0,0.0,1.0,1.5,1.0,0.4,0.6,1.7
ID_JUG_0431,Ed Nealy,82.0,20.0,4.4,1.8,0.0,0.9,2.1,0.8,0.8,0.1,0.6
ID_JUG_0432,Rob Williams,74.0,19.5,7.0,2.6,0.0,1.8,0.5,4.9,1.2,0.2,2.5
ID_JUG_0433,Jerry Eaves,82.0,19.4,9.3,3.4,0.0,2.4,0.4,2.6,0.6,0.0,1.9
ID_JUG_0434,Paul Pressey,79.0,19.3,6.7,2.7,0.0,1.3,1.1,2.6,1.3,0.6,2.0
ID_JUG_0435,Brandon Davies,51.0,11.3,2.8,1.1,0.0,0.7,0.7,0.5,0.5,0.2,0.7
ID_JUG_0436,Lester Conner,75.0,18.9,4.9,1.9,0.0,1.1,0.9,3.4,1.6,0.1,1.3
ID_JUG_0437,Mark Eaton,81.0,18.9,4.3,1.8,0.0,0.7,1.1,1.4,0.3,3.4,1.7
ID_JUG_0438,Bill Garnett,75.0,18.8,6.3,2.3,0.0,1.7,1.9,1.4,0.6,0.9,1.1
ID_JUG_0439,Jeff Taylor,44.0,17.6,3.6,1.5,0.0,0.7,0.6,2.5,0.9,0.3,1.4
